order_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method
3423995261,06-05-23 21:35,06-05-23 21:50,06-05-23 21:54,On Time,1047.55,Wallet
1523343168,21-07-24 18:56,21-07-24 19:08,21-07-24 19:12,On Time,582.87,UPI
1948066291,02-10-24 21:52,02-10-24 22:12,02-10-24 22:15,On Time,225.21,Cash
2021361582,20-05-24 13:29,20-05-24 13:48,20-05-24 14:04,Significantly Delayed,3475.69,Cash
7491420331,22-05-24 3:16,22-05-24 3:30,22-05-24 3:38,Slightly Delayed,1567.06,Wallet
994840771,15-10-23 22:56,15-10-23 23:11,15-10-23 23:25,Slightly Delayed,1819.74,Wallet
6277344634,23-07-24 19:18,23-07-24 19:33,23-07-24 19:55,Significantly Delayed,3940.47,UPI
4092653338,24-04-24 14:11,24-04-24 14:26,24-04-24 14:21,On Time,2455.06,UPI
7213712604,17-11-23 7:02,17-11-23 7:16,17-11-23 7:12,On Time,780,Cash
7326709115,26-11-23 0:36,26-11-23 0:54,26-11-23 1:01,Slightly Delayed,783.96,Card
9419789569,17-07-24 10:35,17-07-24 10:53,17-07-24 10:53,On Time,3361.63,Wallet
5388191488,31-03-24 3:47,31-03-24 4:07,31-03-24 4:19,Slightly Delayed,4238.13,Card
9065873433,23-10-23 19:10,23-10-23 19:27,23-10-23 19:37,Slightly Delayed,2534.9,Cash
4627342297,28-08-23 10:50,28-08-23 11:01,28-08-23 11:06,On Time,2033.74,UPI
4286971111,27-05-24 3:23,27-05-24 3:36,27-05-24 3:31,On Time,1480.41,Cash
645282074,25-05-23 23:45,25-05-23 23:55,25-05-23 23:54,On Time,3337.4,Wallet
7260939789,28-10-23 13:37,28-10-23 13:55,28-10-23 14:00,On Time,5770.21,UPI
1716322448,06-09-23 16:10,06-09-23 16:23,06-09-23 16:26,On Time,3162.99,Cash
4293959647,03-10-23 21:16,03-10-23 21:34,03-10-23 21:33,On Time,878.07,UPI
3331935300,15-06-23 21:38,15-06-23 21:54,15-06-23 21:56,On Time,482.06,Wallet
1775389576,10-03-24 6:34,10-03-24 6:53,10-03-24 6:52,On Time,941.19,Wallet
8194774262,06-10-24 6:32,06-10-24 6:52,06-10-24 7:02,Slightly Delayed,2879.54,Cash
3615279775,01-11-23 18:30,01-11-23 18:41,01-11-23 18:40,On Time,2596.72,Wallet
11467999,23-04-23 18:37,23-04-23 18:57,23-04-23 19:11,Slightly Delayed,3051.19,UPI
3971267196,14-01-24 2:35,14-01-24 2:54,14-01-24 2:58,On Time,946.86,Card
1584863963,21-07-24 18:13,21-07-24 18:31,21-07-24 18:48,Significantly Delayed,1176.5,UPI
1557893814,02-04-24 12:45,02-04-24 13:01,02-04-24 13:05,On Time,3950.09,Wallet
8172695964,07-07-24 9:17,07-07-24 9:36,07-07-24 9:38,On Time,1506.27,Card
7462800868,19-10-23 17:27,19-10-23 17:44,19-10-23 18:12,Significantly Delayed,382.29,Wallet
5438961669,10-09-24 5:20,10-09-24 5:38,10-09-24 5:55,Significantly Delayed,354.91,UPI
4904849001,30-11-23 5:46,30-11-23 6:00,30-11-23 6:05,On Time,5062.63,Wallet
4816980820,27-03-23 20:30,27-03-23 20:41,27-03-23 20:59,Significantly Delayed,4876.13,Card
9004078716,21-08-23 8:46,21-08-23 8:57,21-08-23 8:57,On Time,2140.11,Card
8350353728,25-01-24 8:02,25-01-24 8:18,25-01-24 8:23,On Time,2516.08,Cash
1204084245,26-09-23 1:28,26-09-23 1:48,26-09-23 2:04,Significantly Delayed,2833.97,Card
4142209897,07-09-23 20:00,07-09-23 20:15,07-09-23 20:15,On Time,1361.67,Card
125551624,12-08-24 21:32,12-08-24 21:44,12-08-24 21:44,On Time,4082.47,Card
9970545044,08-08-23 22:18,08-08-23 22:38,08-08-23 22:43,On Time,5453.47,Cash
7976032064,03-05-24 15:57,03-05-24 16:16,03-05-24 16:18,On Time,1575.92,Wallet
8691567542,27-06-24 8:52,27-06-24 9:05,27-06-24 9:10,On Time,1173.69,Wallet
3592747590,24-04-24 12:09,24-04-24 12:29,24-04-24 12:58,Significantly Delayed,4217.22,UPI
7495753437,02-06-23 0:26,02-06-23 0:45,02-06-23 0:45,On Time,3776.78,Card
3965847120,05-05-23 14:56,05-05-23 15:09,05-05-23 15:11,On Time,459.78,Wallet
9365984533,25-06-24 19:46,25-06-24 20:02,25-06-24 19:59,On Time,2082.97,Card
2948242102,12-10-23 14:54,12-10-23 15:14,12-10-23 15:12,On Time,2132.75,Wallet
6161193691,30-05-23 13:36,30-05-23 13:55,30-05-23 13:50,On Time,1541.92,Cash
5964122835,29-03-24 18:12,29-03-24 18:29,29-03-24 18:26,On Time,2305.04,UPI
8879377902,09-03-24 6:13,09-03-24 6:26,09-03-24 6:21,On Time,3034.16,Card
8158068874,25-07-24 20:24,25-07-24 20:41,25-07-24 20:55,Slightly Delayed,3112.28,Wallet
7039570964,13-04-24 3:10,13-04-24 3:30,13-04-24 3:42,Slightly Delayed,3196.98,Cash
5482913265,08-08-24 15:18,08-08-24 15:30,08-08-24 15:41,Slightly Delayed,2486.56,Wallet
1018255782,08-09-24 6:11,08-09-24 6:25,08-09-24 6:45,Significantly Delayed,2456.07,Card
8441505853,10-11-23 8:12,10-11-23 8:31,10-11-23 8:33,On Time,3876.18,UPI
3850018395,09-06-23 20:31,09-06-23 20:45,09-06-23 21:00,Slightly Delayed,1228.6,Wallet
4884197611,19-04-23 19:07,19-04-23 19:23,19-04-23 19:48,Significantly Delayed,2037.05,Wallet
5321849748,01-03-24 0:19,01-03-24 0:33,01-03-24 0:28,On Time,1745.29,Cash
9808738347,28-03-24 23:36,28-03-24 23:53,28-03-24 23:50,On Time,2800.78,Wallet
8727249149,27-06-23 0:24,27-06-23 0:38,27-06-23 0:35,On Time,4510.56,UPI
2772154780,18-07-24 14:39,18-07-24 14:52,18-07-24 14:51,On Time,370.81,Card
9128056381,10-06-24 7:16,10-06-24 7:32,10-06-24 7:32,On Time,475.78,Wallet
4461463308,16-06-23 8:01,16-06-23 8:11,16-06-23 8:11,On Time,2638.38,Card
5636483988,29-01-24 17:42,29-01-24 17:52,29-01-24 17:51,On Time,4151.57,UPI
1532065529,07-12-23 6:28,07-12-23 6:43,07-12-23 6:45,On Time,2175.43,UPI
9933994647,27-02-24 6:30,27-02-24 6:50,27-02-24 6:51,On Time,852.02,Cash
4823026749,08-08-24 15:42,08-08-24 16:02,08-08-24 15:58,On Time,3211.3,Card
7453442245,08-09-24 6:29,08-09-24 6:47,08-09-24 6:50,On Time,4894.89,UPI
6519941559,10-05-24 19:43,10-05-24 19:57,10-05-24 19:57,On Time,545.49,Cash
3798769654,28-09-24 12:27,28-09-24 12:42,28-09-24 12:38,On Time,371.29,Cash
5034289521,15-05-24 13:00,15-05-24 13:19,15-05-24 13:17,On Time,1415.21,UPI
6971088688,18-07-23 10:53,18-07-23 11:05,18-07-23 11:14,Slightly Delayed,2593.22,Card
5650184107,21-06-23 8:14,21-06-23 8:32,21-06-23 8:32,On Time,3041.96,UPI
5770410311,31-12-23 10:23,31-12-23 10:33,31-12-23 10:31,On Time,4814.59,Cash
274530126,08-04-23 21:52,08-04-23 22:12,08-04-23 22:34,Significantly Delayed,1841.66,Cash
4819831152,22-09-24 19:35,22-09-24 19:55,22-09-24 19:59,On Time,1757.75,Cash
6977688323,07-06-23 22:05,07-06-23 22:22,07-06-23 22:27,On Time,3343.61,Card
2035952734,17-04-23 19:19,17-04-23 19:38,17-04-23 19:37,On Time,1906.85,UPI
3665334102,04-11-24 1:16,04-11-24 1:28,04-11-24 1:34,Slightly Delayed,5578.4,Wallet
1862413314,31-05-24 16:08,31-05-24 16:26,31-05-24 16:29,On Time,1446.53,Card
4466643926,08-04-24 20:33,08-04-24 20:48,08-04-24 20:49,On Time,781.08,Cash
4470717835,08-07-23 0:21,08-07-23 0:36,08-07-23 0:39,On Time,1474.48,Wallet
3018086191,07-02-24 15:51,07-02-24 16:11,07-02-24 16:13,On Time,1775.03,Card
2447983559,03-10-24 20:46,03-10-24 20:58,03-10-24 21:25,Significantly Delayed,1031.06,Cash
5116322704,20-06-24 4:21,20-06-24 4:38,20-06-24 4:42,On Time,2386.24,UPI
8941550852,20-04-24 22:07,20-04-24 22:19,20-04-24 22:22,On Time,198.15,Card
8026773850,23-10-23 19:16,23-10-23 19:34,23-10-23 19:37,On Time,1378.46,Wallet
2102402075,14-07-24 5:30,14-07-24 5:46,14-07-24 5:41,On Time,1037.5,UPI
989844439,23-07-23 11:54,23-07-23 12:08,23-07-23 12:06,On Time,3217.54,Cash
8426805628,17-04-23 22:41,17-04-23 22:54,17-04-23 22:52,On Time,1620.7,Card
7662188403,09-05-23 7:35,09-05-23 7:47,09-05-23 7:55,Slightly Delayed,2497.79,Wallet
9141654140,14-07-23 13:55,14-07-23 14:11,14-07-23 14:12,On Time,2805.01,Wallet
5696947751,06-11-23 3:35,06-11-23 3:48,06-11-23 3:49,On Time,1431.23,UPI
8953871540,14-11-23 16:17,14-11-23 16:31,14-11-23 16:36,On Time,683.46,UPI
1767778760,14-04-23 3:24,14-04-23 3:41,14-04-23 3:41,On Time,2977.3,Cash
5516201271,10-07-24 14:21,10-07-24 14:41,10-07-24 14:39,On Time,1210.9,Cash
9358248664,19-12-23 23:59,20-12-23 0:18,20-12-23 0:15,On Time,637.6,Cash
1530424665,21-04-23 23:29,21-04-23 23:49,21-04-23 23:51,On Time,3107.41,Cash
7816293360,27-07-23 17:54,27-07-23 18:14,27-07-23 18:16,On Time,4856.23,UPI
1602396548,09-09-24 23:44,09-09-24 23:59,10-09-24 0:01,On Time,2790.67,Card
7938126128,16-06-23 8:24,16-06-23 8:42,16-06-23 8:41,On Time,877.89,Card
271744331,21-08-23 4:01,21-08-23 4:12,21-08-23 4:10,On Time,97.04,UPI
387311360,07-08-23 2:54,07-08-23 3:11,07-08-23 3:10,On Time,1358.19,Wallet
1286123100,30-12-23 23:53,31-12-23 0:10,31-12-23 0:13,On Time,1243.74,UPI
4832392771,02-11-23 14:44,02-11-23 14:55,02-11-23 14:58,On Time,2524.06,Card
4800106448,10-12-23 5:17,10-12-23 5:31,10-12-23 5:27,On Time,3048.99,Card
5500008514,03-05-24 18:08,03-05-24 18:25,03-05-24 18:24,On Time,3605.53,Cash
7879575037,07-01-24 12:19,07-01-24 12:32,07-01-24 12:37,On Time,3446.01,Cash
50845914,09-04-23 4:18,09-04-23 4:37,09-04-23 4:34,On Time,3226.44,Card
9766990467,30-06-23 8:18,30-06-23 8:33,30-06-23 8:41,Slightly Delayed,186.08,Card
4215602937,04-10-23 5:29,04-10-23 5:44,04-10-23 5:45,On Time,1607.2,Wallet
238484255,11-04-24 4:03,11-04-24 4:18,11-04-24 4:20,On Time,4305.06,Cash
3293988248,29-09-24 7:44,29-09-24 7:57,29-09-24 8:26,Significantly Delayed,1519.45,Wallet
5296157775,27-07-24 10:24,27-07-24 10:34,27-07-24 10:37,On Time,1565.22,Wallet
1143489067,14-09-23 17:01,14-09-23 17:21,14-09-23 17:18,On Time,424.61,UPI
8524452029,07-11-23 1:00,07-11-23 1:15,07-11-23 1:22,Slightly Delayed,4191.3,Cash
4256779885,01-06-23 17:29,01-06-23 17:39,01-06-23 17:37,On Time,1740.54,Cash
7744686996,27-09-23 21:39,27-09-23 21:55,27-09-23 22:17,Significantly Delayed,1798.56,Cash
5427462399,21-06-24 13:57,21-06-24 14:15,21-06-24 14:19,On Time,2098.17,Wallet
8596751747,09-03-24 6:33,09-03-24 6:44,09-03-24 6:43,On Time,2462.18,Card
4746468643,17-08-23 19:31,17-08-23 19:51,17-08-23 19:52,On Time,3206.64,UPI
3010047327,15-12-23 20:11,15-12-23 20:24,15-12-23 20:29,On Time,799.46,Wallet
1236959246,06-10-24 20:17,06-10-24 20:37,06-10-24 20:41,On Time,1310.39,Cash
6600422315,19-09-23 0:26,19-09-23 0:38,19-09-23 0:41,On Time,3415.39,UPI
3227252410,16-02-24 7:53,16-02-24 8:11,16-02-24 8:09,On Time,4307.46,Cash
6972292408,16-11-23 5:37,16-11-23 5:55,16-11-23 6:12,Significantly Delayed,658.16,Cash
7562754470,15-02-24 23:27,15-02-24 23:47,15-02-24 23:48,On Time,317.82,Wallet
7361971676,23-08-23 0:44,23-08-23 1:02,23-08-23 1:06,On Time,532.57,Card
8875605037,27-09-23 10:02,27-09-23 10:16,27-09-23 10:20,On Time,3235.64,Card
8508253527,05-09-24 20:54,05-09-24 21:11,05-09-24 21:23,Slightly Delayed,452.6,UPI
6798775600,09-10-23 22:39,09-10-23 22:54,09-10-23 23:08,Slightly Delayed,3645.18,Cash
3624810422,10-08-24 1:08,10-08-24 1:25,10-08-24 1:29,On Time,864.3,Cash
4740213452,22-02-24 12:29,22-02-24 12:49,22-02-24 13:01,Slightly Delayed,3295.97,Cash
3825468344,09-04-23 8:04,09-04-23 8:19,09-04-23 8:21,On Time,1220.63,UPI
902245665,08-08-24 8:14,08-08-24 8:28,08-08-24 8:26,On Time,2047.24,Cash
6874299189,14-08-23 11:33,14-08-23 11:45,14-08-23 11:48,On Time,4027.29,Card
1127125313,15-12-23 19:19,15-12-23 19:36,15-12-23 19:45,Slightly Delayed,823.75,Card
3606548818,12-05-23 4:48,12-05-23 5:08,12-05-23 5:10,On Time,740.18,Wallet
5750044154,16-09-24 22:40,16-09-24 22:50,16-09-24 23:01,Slightly Delayed,2855.42,UPI
3872847781,16-09-23 20:38,16-09-23 20:55,16-09-23 20:53,On Time,576.22,Wallet
5939554684,11-06-23 16:33,11-06-23 16:47,11-06-23 16:51,On Time,3071.72,Wallet
676412814,26-07-24 3:29,26-07-24 3:45,26-07-24 3:45,On Time,2147.32,UPI
4248390724,22-08-23 20:17,22-08-23 20:35,22-08-23 20:44,Slightly Delayed,877.98,Cash
8938687150,25-04-23 6:25,25-04-23 6:35,25-04-23 6:30,On Time,1313.92,Cash
7898867047,03-05-23 15:13,03-05-23 15:31,03-05-23 15:38,Slightly Delayed,5189.5,Wallet
2142065357,27-01-24 7:45,27-01-24 8:04,27-01-24 8:04,On Time,2586.92,Cash
9024719693,06-06-24 19:22,06-06-24 19:40,06-06-24 19:41,On Time,140.44,Card
8976616698,23-08-23 3:20,23-08-23 3:36,23-08-23 3:38,On Time,3364.63,UPI
8792586840,14-06-23 15:09,14-06-23 15:26,14-06-23 15:29,On Time,1843.14,UPI
5375387413,04-04-23 23:31,04-04-23 23:42,04-04-23 23:44,On Time,1934.8,Wallet
4252164097,28-09-23 6:58,28-09-23 7:16,28-09-23 7:24,Slightly Delayed,163.55,Card
8423273411,23-05-23 23:13,23-05-23 23:24,23-05-23 23:24,On Time,719.38,UPI
2551179741,10-04-24 2:09,10-04-24 2:29,10-04-24 2:43,Slightly Delayed,2975.13,UPI
227511348,01-08-24 15:43,01-08-24 16:01,01-08-24 16:02,On Time,2388.23,Card
4434464045,22-09-23 0:04,22-09-23 0:21,22-09-23 0:21,On Time,2148.83,Card
7041011843,06-02-24 0:46,06-02-24 1:03,06-02-24 1:03,On Time,1303.83,Card
6510283268,12-06-24 1:40,12-06-24 1:57,12-06-24 1:55,On Time,1452.76,Wallet
6853654698,06-08-23 11:20,06-08-23 11:36,06-08-23 11:41,On Time,2101.23,Card
9338996795,09-01-24 18:21,09-01-24 18:40,09-01-24 18:38,On Time,951.43,Card
7346145952,12-03-24 19:24,12-03-24 19:37,12-03-24 19:33,On Time,264.89,Cash
6497069610,10-04-24 17:18,10-04-24 17:32,10-04-24 17:34,On Time,1416.18,Card
1741402363,12-06-24 11:13,12-06-24 11:29,12-06-24 11:31,On Time,1729.82,UPI
4825878367,07-10-24 14:04,07-10-24 14:23,07-10-24 14:23,On Time,4152.86,Card
7019011442,30-06-23 19:38,30-06-23 19:54,30-06-23 19:50,On Time,3612.65,Cash
1674463798,21-09-24 13:31,21-09-24 13:43,21-09-24 13:49,Slightly Delayed,3497.86,UPI
305684588,25-08-24 19:41,25-08-24 19:56,25-08-24 20:12,Significantly Delayed,4199.86,UPI
5967495442,18-07-24 15:25,18-07-24 15:36,18-07-24 15:47,Slightly Delayed,707.67,Card
2571047526,19-06-23 0:18,19-06-23 0:30,19-06-23 0:25,On Time,651.93,UPI
7784811086,07-09-24 6:11,07-09-24 6:26,07-09-24 6:50,Significantly Delayed,2387.27,UPI
7942005230,25-03-23 8:20,25-03-23 8:31,25-03-23 8:41,Slightly Delayed,281.73,Wallet
6653543195,15-09-23 14:53,15-09-23 15:09,15-09-23 15:20,Slightly Delayed,1617.62,Wallet
397928918,14-09-24 3:54,14-09-24 4:13,14-09-24 4:28,Slightly Delayed,797.99,Card
776120140,12-11-23 3:51,12-11-23 4:03,12-11-23 4:19,Significantly Delayed,430.41,Card
8293188779,16-10-24 9:48,16-10-24 10:08,16-10-24 10:06,On Time,4286.09,UPI
178737268,18-06-23 19:52,18-06-23 20:05,18-06-23 20:04,On Time,726.41,UPI
5246598523,22-11-23 16:46,22-11-23 17:04,22-11-23 17:30,Significantly Delayed,3057.36,Cash
1172544737,24-11-23 7:36,24-11-23 7:46,24-11-23 7:56,Slightly Delayed,1080.33,Cash
6419533291,28-07-23 5:02,28-07-23 5:15,28-07-23 5:17,On Time,2555.75,Wallet
882083749,18-06-23 12:52,18-06-23 13:09,18-06-23 13:13,On Time,1142.73,Cash
3185510401,14-10-24 0:24,14-10-24 0:36,14-10-24 0:40,On Time,749.5,UPI
7760767006,19-08-23 12:04,19-08-23 12:19,19-08-23 12:14,On Time,1014.49,UPI
3833878150,23-06-24 18:54,23-06-24 19:07,23-06-24 19:33,Significantly Delayed,3376,Cash
369899578,19-08-23 14:17,19-08-23 14:31,19-08-23 14:32,On Time,2313.22,Cash
1944466212,09-09-24 14:02,09-09-24 14:21,09-09-24 14:20,On Time,2523.57,UPI
4064447117,25-02-24 22:19,25-02-24 22:34,25-02-24 22:53,Significantly Delayed,2534.24,Cash
1553685597,28-10-24 0:27,28-10-24 0:43,28-10-24 1:13,Significantly Delayed,2962.71,Card
3682284811,18-07-24 20:57,18-07-24 21:13,18-07-24 21:10,On Time,4471.32,UPI
291439357,11-04-23 2:13,11-04-23 2:30,11-04-23 2:33,On Time,2008.62,UPI
8285784194,30-09-24 15:47,30-09-24 15:57,30-09-24 15:59,On Time,1107.52,UPI
5058742647,17-09-24 23:35,17-09-24 23:51,17-09-24 23:55,On Time,1943.59,UPI
6917020296,10-07-24 21:48,10-07-24 22:00,10-07-24 22:03,On Time,705.42,Card
6671181961,13-10-23 5:37,13-10-23 5:49,13-10-23 5:51,On Time,2732,Wallet
5123439997,15-02-24 18:57,15-02-24 19:13,15-02-24 19:15,On Time,1789.27,Cash
8510183245,01-10-24 20:56,01-10-24 21:07,01-10-24 21:02,On Time,2914.71,Wallet
6081384585,04-03-24 4:03,04-03-24 4:19,04-03-24 4:20,On Time,4519.77,Cash
4423613746,27-08-23 18:01,27-08-23 18:11,27-08-23 18:20,Slightly Delayed,4916.33,UPI
1530472691,09-08-24 14:17,09-08-24 14:35,09-08-24 14:46,Slightly Delayed,3469.84,UPI
7009303199,25-02-24 10:37,25-02-24 10:51,25-02-24 10:59,Slightly Delayed,3223.07,UPI
5386652055,16-04-24 15:24,16-04-24 15:40,16-04-24 15:47,Slightly Delayed,2799.46,Card
4413239746,10-04-23 7:24,10-04-23 7:41,10-04-23 7:54,Slightly Delayed,811.95,UPI
4988875078,23-07-23 15:48,23-07-23 16:02,23-07-23 16:16,Slightly Delayed,3485.65,UPI
1617565217,01-06-24 12:51,01-06-24 13:03,01-06-24 13:02,On Time,2865.04,UPI
392038758,23-07-24 18:36,23-07-24 18:50,23-07-24 18:58,Slightly Delayed,3639.23,Card
1828727552,26-03-24 14:32,26-03-24 14:51,26-03-24 14:54,On Time,2106.13,Cash
7119397338,28-10-24 22:53,28-10-24 23:10,28-10-24 23:13,On Time,874.78,Cash
2611271708,26-04-24 5:34,26-04-24 5:44,26-04-24 5:47,On Time,1171.77,Card
7162509481,17-10-24 0:59,17-10-24 1:11,17-10-24 1:06,On Time,1157.52,Wallet
131913576,17-10-23 3:00,17-10-23 3:10,17-10-23 3:12,On Time,2136.82,Wallet
6627201490,10-12-23 14:55,10-12-23 15:06,10-12-23 15:17,Slightly Delayed,1393.12,Cash
4644950813,21-08-23 9:02,21-08-23 9:22,21-08-23 9:27,On Time,2392.8,Card
9434934993,09-08-24 7:08,09-08-24 7:26,09-08-24 7:39,Slightly Delayed,698.38,Cash
2556317798,14-09-23 3:54,14-09-23 4:05,14-09-23 4:03,On Time,1675.35,Cash
2826150539,05-11-23 10:24,05-11-23 10:42,05-11-23 10:47,On Time,2121.58,Card
4283803308,08-12-23 4:15,08-12-23 4:28,08-12-23 4:32,On Time,2653.37,UPI
6873424093,10-02-24 23:18,10-02-24 23:28,10-02-24 23:29,On Time,2891.16,UPI
4741294126,05-09-24 8:27,05-09-24 8:37,05-09-24 8:38,On Time,2218.23,Cash
4967241271,03-05-23 22:35,03-05-23 22:55,03-05-23 22:56,On Time,641.98,Wallet
9554079946,23-12-23 9:57,23-12-23 10:10,23-12-23 10:10,On Time,3528.74,Wallet
4601205399,14-07-23 20:15,14-07-23 20:34,14-07-23 20:39,On Time,3250.65,Wallet
5633967304,30-01-24 19:14,30-01-24 19:33,30-01-24 19:48,Slightly Delayed,2009.59,Cash
4168163237,06-07-23 0:28,06-07-23 0:44,06-07-23 0:56,Slightly Delayed,1178.88,Wallet
5924297360,09-09-24 21:59,09-09-24 22:12,09-09-24 22:27,Slightly Delayed,723.44,Wallet
2120299901,12-06-24 9:32,12-06-24 9:45,12-06-24 9:41,On Time,1204.42,Card
1070876534,21-02-24 19:01,21-02-24 19:12,21-02-24 19:08,On Time,4573.95,Cash
7032280048,15-09-23 22:21,15-09-23 22:32,15-09-23 22:35,On Time,1403.74,UPI
156346853,30-03-23 9:00,30-03-23 9:13,30-03-23 9:28,Slightly Delayed,1506.38,Card
6873267326,10-02-24 7:52,10-02-24 8:03,10-02-24 8:11,Slightly Delayed,2229.88,Cash
1370661468,27-09-23 2:02,27-09-23 2:20,27-09-23 2:24,On Time,957.45,Wallet
3612128358,24-04-24 23:13,24-04-24 23:29,24-04-24 23:28,On Time,1654.11,UPI
1736953222,18-02-24 14:00,18-02-24 14:11,18-02-24 14:21,Slightly Delayed,3889.08,Wallet
9107923488,20-11-23 4:53,20-11-23 5:07,20-11-23 5:11,On Time,2768.96,Wallet
4378877600,27-11-23 11:09,27-11-23 11:29,27-11-23 11:43,Slightly Delayed,1365.37,Wallet
3232762361,24-07-23 15:36,24-07-23 15:47,24-07-23 15:45,On Time,2843.52,Wallet
1831641377,19-03-24 4:14,19-03-24 4:29,19-03-24 4:39,Slightly Delayed,3402.24,Cash
562428866,17-04-23 19:29,17-04-23 19:46,17-04-23 20:00,Slightly Delayed,896.97,Card
4607715908,24-08-24 22:51,24-08-24 23:03,24-08-24 23:10,Slightly Delayed,4650.66,UPI
4804575203,23-05-23 21:43,23-05-23 21:56,23-05-23 22:19,Significantly Delayed,1762.54,Wallet
8287234948,07-10-24 7:48,07-10-24 8:01,07-10-24 8:04,On Time,1856.75,UPI
6074452586,01-09-23 8:30,01-09-23 8:46,01-09-23 8:50,On Time,81.35,Cash
6821790656,03-08-24 13:10,03-08-24 13:22,03-08-24 13:23,On Time,2094.62,Wallet
7821942520,12-02-24 23:57,13-02-24 0:12,13-02-24 0:13,On Time,2732.91,Wallet
3012496270,06-04-23 3:45,06-04-23 4:04,06-04-23 4:04,On Time,2270.44,UPI
8980370750,15-09-23 14:47,15-09-23 15:04,15-09-23 15:05,On Time,901.58,Card
6535672015,05-05-23 8:41,05-05-23 8:55,05-05-23 9:00,On Time,2685.35,UPI
6999060704,28-04-23 15:55,28-04-23 16:11,28-04-23 16:18,Slightly Delayed,672.73,Wallet
9403732731,26-05-24 15:50,26-05-24 16:03,26-05-24 16:07,On Time,2995.55,Cash
5649255352,30-10-24 23:39,30-10-24 23:50,30-10-24 23:52,On Time,3938.48,Cash
5034409841,15-08-23 3:17,15-08-23 3:32,15-08-23 3:50,Significantly Delayed,2746.95,Wallet
9072111617,15-09-24 22:20,15-09-24 22:30,15-09-24 22:27,On Time,2799.39,UPI
9556880451,08-10-23 11:26,08-10-23 11:39,08-10-23 11:34,On Time,4818.86,Card
4602796463,12-09-24 5:20,12-09-24 5:39,12-09-24 5:44,On Time,2500.69,UPI
6061353924,03-03-24 22:15,03-03-24 22:26,03-03-24 22:23,On Time,1424.69,Wallet
4366519080,29-05-23 17:54,29-05-23 18:10,29-05-23 18:06,On Time,2771.3,Cash
1324817141,17-08-23 22:02,17-08-23 22:14,17-08-23 22:12,On Time,5053.37,Card
5419080144,01-11-24 16:44,01-11-24 16:59,01-11-24 16:54,On Time,2197.72,Cash
8813470284,04-01-24 5:16,04-01-24 5:35,04-01-24 5:30,On Time,1665.1,Card
3182992799,18-10-23 13:55,18-10-23 14:12,18-10-23 14:25,Slightly Delayed,4329.87,Cash
7792996715,03-01-24 15:04,03-01-24 15:14,03-01-24 15:09,On Time,949.2,Card
6962624734,27-04-23 8:57,27-04-23 9:12,27-04-23 9:17,On Time,3579.41,Wallet
5948662456,29-06-23 18:25,29-06-23 18:45,29-06-23 18:47,On Time,4187.66,Card
3395675979,10-06-23 15:59,10-06-23 16:10,10-06-23 16:07,On Time,2930.34,Cash
7550368787,30-12-23 17:50,30-12-23 18:05,30-12-23 18:17,Slightly Delayed,5268.01,Cash
8357671697,14-04-24 0:42,14-04-24 0:56,14-04-24 0:55,On Time,39.65,Wallet
9600704922,13-11-23 12:31,13-11-23 12:51,13-11-23 12:50,On Time,2378.52,Cash
9915229426,03-02-24 2:47,03-02-24 2:57,03-02-24 2:57,On Time,37.8,Cash
9927474026,28-03-23 4:07,28-03-23 4:20,28-03-23 4:33,Slightly Delayed,530.85,Cash
6310535397,26-05-23 17:46,26-05-23 18:03,26-05-23 18:03,On Time,5015.88,Card
8045941430,24-05-23 15:07,24-05-23 15:22,24-05-23 15:22,On Time,2667.64,Wallet
4390394582,02-11-24 11:28,02-11-24 11:38,02-11-24 11:38,On Time,1170.39,Cash
5062545226,28-11-23 4:16,28-11-23 4:36,28-11-23 4:33,On Time,2945.03,Wallet
2836701831,13-06-24 14:15,13-06-24 14:27,13-06-24 14:31,On Time,354.52,Card
4115492281,07-01-24 1:31,07-01-24 1:51,07-01-24 1:52,On Time,4248.74,Wallet
3554645781,25-04-24 14:58,25-04-24 15:15,25-04-24 15:24,Slightly Delayed,2108.47,Card
3983605701,27-01-24 12:28,27-01-24 12:43,27-01-24 12:52,Slightly Delayed,3627.25,Card
8581516385,14-12-23 19:30,14-12-23 19:49,14-12-23 19:49,On Time,681.54,Card
8290229112,09-03-24 5:06,09-03-24 5:19,09-03-24 5:16,On Time,517.77,Wallet
1195560119,03-04-23 17:20,03-04-23 17:33,03-04-23 17:36,On Time,552.2,Cash
5077327994,01-08-23 20:07,01-08-23 20:26,01-08-23 20:23,On Time,2694.01,Card
2945185661,09-07-23 12:02,09-07-23 12:20,09-07-23 12:18,On Time,374.68,Card
3951005873,03-10-24 15:03,03-10-24 15:14,03-10-24 15:09,On Time,832.06,Wallet
3490816523,27-01-24 20:17,27-01-24 20:28,27-01-24 20:43,Slightly Delayed,4284.99,Card
6739114301,26-03-23 18:06,26-03-23 18:26,26-03-23 18:28,On Time,671.55,UPI
5728818155,03-11-23 0:57,03-11-23 1:10,03-11-23 1:18,Slightly Delayed,2215.55,Cash
7713651693,07-08-23 1:57,07-08-23 2:11,07-08-23 2:16,On Time,422.87,Wallet
5452048621,22-10-24 15:15,22-10-24 15:28,22-10-24 15:43,Slightly Delayed,947.95,Wallet
2297027645,17-04-24 20:56,17-04-24 21:16,17-04-24 21:11,On Time,2036.46,Card
